name,brewery_type,address,state,phone,website_url,country,region,division,longitude,latitude
Lager Heads Smokehouse,brewpub,2832 Abbeyville Rd Medina Ohio 44256,Ohio,3307251947,Not Available,United States,Midwest,East North Central,-81.88755054,41.19980605
Laguna Beach Beer Co,micro,29851 Aventura Rancho Santa Margarita California 92688-2014,California,9492646821,http://www.lagunabeer.com,United States,West,Pacific,-117.61081940000001,33.63603528
Laguna Beach Brewery and Grille,brewpub,237 Ocean Ave Laguna Beach California 92651-2106,California,9494973381,http://www.lagunabeachbrewery.net,United States,West,Pacific,-117.7835382,33.5427913
Lagunitas Brewing Co,large,2607 W 17th St Chicago Illinois 60608-1823,Illinois,7735222503,http://www.lagunitas.com,United States,Midwest,East North Central,-87.6932373,41.858360299999994
Lagunitas Brewing Co,large,1280 N McDowell Blvd Petaluma California 94954-1113,California,7077694495,http://www.lagunitas.com,United States,West,Pacific,-122.66191979999999,38.27264795
Lagunitas Seattle Taproom and Beer Sanctuary,brewpub,1550 NW 49th St Seattle Washington 98107-4731,Washington,2067842230,Not Available,United States,West,Pacific,-122.3784629,47.664588099999996
Laht Neppur Brewing,brewpub,444 Preston Ave Waitsburg Washington 99361-0738,Washington,5093376261,http://lahtneppur.com,United States,West,Pacific,-118.14876699999999,46.270046
Lake Anne Brew House,micro,11424 Washington Plz W Reston Virginia 20190-4310,Virginia,5717582739,http://www.lakeannebrewhouse.com,United States,South,South Atlantic,-77.3411707,38.96828120000001
Lake Bluff Brewing Company,micro,16 E Scranton Ave Lake Bluff Illinois 60044-2543,Illinois,2245445179,http://www.lbbrew.com,United States,Midwest,East North Central,-87.8453204,42.2798322
"Lake Bums BrewCo, LLC.",micro,112 Parrothead Ln Pontiac Missouri 65729-7134,Missouri,4172936684,http://www.lakebumsbrewco.com,United States,Midwest,West North Central,-92.60232099999999,36.509057
Lake Charlevoix Brewing Company,brewpub,111 Bridge Park Dr Charlevoix Michigan 49720-1397,Michigan,2314373220,http://www.lakecharlevoixbrewing.com,United States,Midwest,East North Central,-85.25800112,45.31728307
Lake Chelan Brewing Co,micro,50 Wapato Way Manson Washington 98831,Washington,5096874444,https://lakechelanbrewery.com,United States,West,Pacific,-120.15943,47.885978
Lake City Brewing Company,brewpub,130 Bluff St Lake City Colorado 81235,Colorado,9709445222,http://www.lcbrewco.com,United States,West,Mountain,-107.31913349999999,38.02729486
Lake Drum Brewing,micro,16 E Castle St Geneva New York 14456-2400,New York,3157891200,http://www.lakedrumbrewing.com,United States,Northeast,Middle Atlantic,-76.98094035,42.867773799999995
Lake Effect Brewing Company,micro,4727 W Montrose Ave Chicago Illinois 60641-1504,Illinois,3129194473,http://www.lakeeffectbrewing.com,United States,Midwest,East North Central,-87.7459687,41.9604369
Lake Gaston Brewing Company,brewpub,124 Hay St Fayetteville North Carolina 28301-5650,North Carolina,9107790444,http://www.lakegastonbrew.com,United States,South,South Atlantic,-78.87881455,35.052832099999996
Lake Louie Brewing Co,micro,7556 Pine Rd Arena Wisconsin 53503-9236,Wisconsin,6087532675,http://www.lakelouie.com,United States,Midwest,East North Central,-89.93226918,43.17299719
Lake Monster Brewing,micro,550 Vandalia St Ste 160 Saint Paul Minnesota 55114-1997,Minnesota,Not Available,Not Available,United States,Midwest,West North Central,-93.19071829,44.95927578
Lake Placid Pub and Brewery,brewpub,813 Mirror Lake Dr Lake Placid New York 12946-3829,New York,5185233813,http://www.ubuale.com,United States,Northeast,Middle Atlantic,-73.98108306,44.28340973
Lake Rat Brewing,brewpub,108 S Main St Celina Ohio 45822,Ohio,4197331830,http://www.lakeratbrewing.com,United States,Midwest,East North Central,-84.57069367,40.54820057
Lake Stevens Brewing Company,micro,2010 Grade Rd Lake Stevens Washington 98258-9182,Washington,3605243678,https://www.lakestevensbrewingco.com,United States,West,Pacific,-122.06325520000001,48.01611072
Lake Tahoe AleWorX,micro,2050 Lake Tahoe Blvd South Lake Tahoe California 96150-6404,California,5306000442,http://www.laketahoealeworx.com,United States,West,Pacific,-120.0019957,38.91476209
Lake Texoma Lodge And Resort,brewpub,3263 US 70 Mead Oklahoma 73449-5020,Oklahoma,5809310100,http://laketexomalodge.com,United States,South,West South Central,-96.48833499999999,33.998197
Lakefront Brewery Inc,regional,1872 N Commerce St Milwaukee Wisconsin 53212-3701,Wisconsin,4143728800,http://www.lakefrontbrewery.com,United States,Midwest,East North Central,-87.9051723,43.0547874
Lakes & Legends Brewing Company,micro,1368 Lasalle Ave Minneapolis Minnesota 55403-2316,Minnesota,6129996020,http://www.lakesandlegends.com,United States,Midwest,West North Central,-93.27946290000001,44.9689387
"Lakeville Brewing Co., LLC",brewpub,8790 Upper 208th Street W Lakeville Minnesota 55044,Minnesota,9524692739,http://www.lakevillebrewing.com,United States,Midwest,West North Central,-93.24381609999999,44.6477282
Lakewood Brewing Co,micro,2302 Executive Dr Garland Texas 75041-6121,Texas,9728642337,http://www.lakewoodbrewing.com,United States,South,West South Central,-96.68137259999999,32.88842285
Lancaster Brewing Co,micro,302 N Plum St # 304 Lancaster Pennsylvania 17602-2402,Pennsylvania,7173916258,http://www.lancasterbrewing.com,United States,Northeast,Middle Atlantic,-76.29853301,40.0438635
Land-Grant Brewing Company,micro,424 W Town St Columbus Ohio 43215-4040,Ohio,2169562634,http://www.landgrantbrewing.com,United States,Midwest,East North Central,-83.01150763,39.95787195
Lander Brewing Co,brewpub,148 Main St Lander Wyoming 82520-3126,Wyoming,3073328227,http://www.landerbrewing.com,United States,West,Mountain,-108.73931599999999,42.8348632
Landon Winery,micro,2508 Lee Street Greenville Texas 75401,Texas,9034547878,http://www.landonwinery.com,United States,South,West South Central,-96.10598813,33.13987105
Lanikai Brewing Co,micro,175-C Hamakua Dr Kailua Hawaii 96734,Hawaii,Not Available,https://www.lanikaibrewing.com,United States,West,Pacific,-157.74032659999997,21.39044286
Lansing Brewing Company,brewpub,518 E Shiawassee St Lansing Michigan 48912-1214,Michigan,5175996001,Not Available,United States,Midwest,East North Central,-84.5455093,42.7368424
Lantern Brewing,micro,938 N 95th St Seattle Washington 98103-3206,Washington,2067295350,http://www.lanternbrewing.com,United States,West,Pacific,-122.3455994,47.698080600000004
Lariat Lodge Brewing,brewpub,27618 Fireweed Dr Evergreen Colorado 80439-8462,Colorado,3036741842,http://www.LariatLodgeBrewing.com,United States,West,Mountain,-105.3136925,39.63935145
Lark Brewing,brewpub,3295 University Ave Waterloo Iowa 50701-2003,Iowa,3192385275,http://www.larkbrewing.com,United States,Midwest,West North Central,-92.39002129,42.50147007
Las Cazuelas Brewing,brewpub,4051 Sara Rd SE Rio Rancho New Mexico 87124-1031,New Mexico,5059949364,http://www.cazuelasmexicangrill.com,United States,West,Mountain,-106.6559686,35.23142306
Lassen Ale Works @ The Pioneer Saloon,brewpub,724 Main St Susanville California 96130-4372,California,5302577666,http://www.lassenaleworks.com,United States,West,Pacific,-120.63266609999998,40.4055904
Last Days of Autumn Brewing,brewpub,808 E Magnolia Ave Knoxville Tennessee 37917-7637,Tennessee,8652024298,http://www.lastdaysofautumn.com,United States,South,East South Central,-83.914805,35.97603
Last Frontier Brewing Company,brewpub,238 N Boundary St Wasilla Alaska 99654-7127,Alaska,9073577200,https://lastfrontierbrew.com,United States,West,Pacific,-149.4395534,61.581483
Last Wave Brewing Co,micro,601 Bay Ave Point Pleasant Beach New Jersey 08742-2536,New Jersey,7329035278,http://www.lastwavebrewing.com,United States,Northeast,Middle Atlantic,-74.051905,40.089573
Lasting Brass Craft Brewing,micro,1864 Watertown Ave Oakville Connecticut 06779-1754,Connecticut,8604172581,http://www.lastingbrass.com,United States,Northeast,New England,-73.0716733,41.5801589
Latitude 33 Brewing Co,micro,1430 Vantage Ct Ste 104 Vista California 92081-8545,California,7604106333,http://www.latitude33brewing.com,United States,West,Pacific,-117.22485,33.136105
Laughing Dog Brewing,micro,805 Schweitzer Plaza Dr Ponderay Idaho 83852-9823,Idaho,2082639222,http://www.laughingdogbrewing.com,United States,West,Mountain,-116.5464216,48.305008799999996
Laughing Sun Brewing,micro,107 N 5th St Bismarck North Dakota 58501-4026,North Dakota,7014009750,http://www.laughingsunbrewing.com,United States,Midwest,West North Central,-100.78447220000001,46.8056925
Launch Pad Brewery,micro,884 S Buckley Rd Aurora Colorado 80017-3174,Colorado,7208782627,http://www.launchpadbrewery.com,United States,West,Mountain,-104.7911253,39.685303600000005
Laurel Highlands Brewing,micro,21 Enamel St Uniontown Pennsylvania 15401-,Pennsylvania,7248805497,http://www.laurelhighlandsbrewing.com,United States,Northeast,Middle Atlantic,-79.71813225,39.91008063
Laurelwood Public House and Brewery - NE,micro,5115 NE Sandy Blvd Portland Oregon 97213-2525,Oregon,5032820622,http://laurelwoodbrewingco.com,United States,West,Pacific,-122.6106727,45.54014675
Laurelwood Public House and Brewery - NE,proprietor,14300 NE 145th St Woodinville Washington 98072-6950,Washington,4254833232,Not Available,United States,West,Pacific,-122.1460064,47.7328255
Laurelwood Public House & Brewery - SE Portland,brewpub,6716 SE Milwaukie Ave Portland Oregon 97202-5618,Oregon,5039436157,Not Available,United States,West,Pacific,-122.64849509999999,45.47415655
Lava Rock Brewing Company,brewpub,2220 Unser Blvd Albuquerque New Mexico 87120,New Mexico,5058361022,http://www.lavarockbrewpub.com,United States,West,Mountain,-106.7227497,35.076995399999994
Lavery Brewing Co,micro,128 W 12th St Erie Pennsylvania 16501-1750,Pennsylvania,8144540405,http://www.laverybrewing.com,United States,Northeast,Middle Atlantic,-80.1219366,42.108963
Lawless Brewing,planning,Not Available Los Angeles California 90068-1436,California,8184567345,http://www.lawlessbeer.com,United States,West,Pacific,-118.24276689999999,34.0536834
Lawrence Beer Company,brewpub,826 Pennsylvania St Lawrence Kansas 66044-2754,Kansas,7858560453,http://www.lawrencebeerco.com,United States,Midwest,West North Central,-95.22855390000001,38.9683511
Lazarus Brewing Company,brewpub,1902 E 6th St Austin Texas 78702-3402,Texas,Not Available,http://www.lazarusbrewing.com,United States,South,West South Central,-97.72203879999999,30.2616838
Lazlo's Brewery & Grill - Haymarket,brewpub,210 N 7th St Lincoln Nebraska 68508-1301,Nebraska,4024345636,Not Available,United States,Midwest,West North Central,-96.71088449,40.81497373
Lazy Beach Brewing,micro,7522 Bichon Dr Ste 100 Corpus Christi Texas 78414-3910,Texas,3616935347,http://lazybeachbrewing.com,United States,South,West South Central,-97.37214940000001,27.654588300000004
Lazy Hiker Brewing Co.,micro,188 W Main St Franklin North Carolina 28734-2949,North Carolina,8283492337,http://www.lazyhikerbrewing.com,United States,South,South Atlantic,-83.3828255,35.18133363
"Lazy Magnolia Brewing Co, LLC",micro,7030 Roscoe Turner Rd Kiln Mississippi 39556-8000,Mississippi,2284672727,http://www.lazymagnolia.com,United States,South,East South Central,-89.44948769,30.37690176
Lazy Tree Ranch Brewing,micro,1431 County Road 264 Bertram Texas 78605,Texas,5125088697,Not Available,United States,South,West South Central,-98.06939399999999,30.749121000000002
LazyG Brewhouse,planning,Not Available Prescott Arizona 86303-4270,Arizona,4806951218,Not Available,United States,West,Mountain,-112.469518,34.5402813
Lead Dog Brewing,micro,415 E 4th St Reno Nevada 89512-3315,Nevada,7753915110,http://www.leaddogbrewing.com,United States,West,Mountain,-119.80844509999999,39.5316052
Leaning Cask Brewing Co,micro,850 Pittsburgh St Springdale Pennsylvania 15144-1623,Pennsylvania,7247157539,http://www.leaningcaskbrewing.com,United States,Northeast,Middle Atlantic,-79.77844044,40.54126655
Leashless Brewing,micro,585 E Thompson Blvd Ventura California 93001-2826,California,8056289474,http://www.leashlessbrewing.com,United States,West,Pacific,-119.2908735,34.278358399999995
Leaven Brewing Co.,micro,11238 Boyette Rd Riverview Florida 33569-8009,Florida,8136777023,http://www.leavenbrewing.com,United States,South,South Atlantic,-82.31417467,27.85381371
Ledge Hill Brewing Co,micro,6700 Main St Westport New York 12993-2007,New York,5189121783,http://www.ledgehillbrewing.com/,United States,Northeast,Middle Atlantic,-73.452543,44.188294
Left Coast Brewing Co.,micro,1245 Puerta del Sol San Clemente California 92673-6310,California,9493619972,http://www.leftcoastbrewing.com,United States,West,Pacific,-117.59223359999999,33.4587307
Left Coast Brewing Co. Tasting Room Smokehouse Distillery,brewpub,6652 Irvine Center Dr Irvine California 92618,California,9493619972,Not Available,United States,West,Pacific,-117.7640733,33.66814585
Left Hand Brewing Company,regional,1265 Boston Ave Longmont Colorado 80501-5809,Colorado,3037720258,http://www.lefthandbrewing.com,United States,West,Mountain,-105.11684029999999,40.158688
Left Nut Brewing Co,micro,2100 Atlanta Rd Gainesville Georgia 30504-7168,Georgia,6788276678,http://www.leftnutbrewing.com,United States,South,South Atlantic,-83.84759634,34.25442345
Lefty's Brewing Co,micro,301 Wells St Greenfield Massachusetts 1301,Massachusetts,4136486111,http://www.leftysbrew.com,United States,Northeast,New England,-72.60686067,42.60121604
Legacy Brewing Company,micro,363 Airport Rd Oceanside California 92058-1203,California,7607053221,http://www.legacybrewingco.com,United States,West,Pacific,-117.3501687,33.21546892
Legacy Caribbean Craft Brewery,micro,13416 NW 38th Ct Opa Locka Florida 33054-4506,Florida,7866816572,http://Www.legacyccb.com,United States,South,South Atlantic,-80.2626834,25.895066500000002
Legal Draft Beer Company,micro,500 E Division St Arlington Texas 76011-7212,Texas,8179622210,http://www.legaldraftbeer.com,United States,South,West South Central,-97.0489748,32.7400863
Legal Remedy Brewing,brewpub,129 Oakland Ave Rock Hill South Carolina 29730-4019,South Carolina,8033242337,http://www.legalremedybrewing.com,United States,South,South Atlantic,-81.0249405,34.9304961
Legend Brewing Co,brewpub,1 High St Portsmouth Virginia 23704-3814,Virginia,8042328871,Not Available,United States,South,South Atlantic,-76.29666342,36.83482035
Legend Brewing Co,micro,321 W 7th St Richmond Virginia 23224-2307,Virginia,8042328871,http://www.legendbrewing.com,United States,South,South Atlantic,-77.44297490000001,37.5266924
Legends Brewhouse and Eatery (#1),brewpub,2840 Shawano Ave Green Bay Wisconsin 54313-6725,Wisconsin,9206621111,http://www.legendseatery.com,United States,Midwest,East North Central,-88.036448,44.521795000000004
Legends Brewhouse and Eatery (#2),brewpub,875 Heritage Rd de Pere Wisconsin 54115-3148,Wisconsin,9203368036,http://www.legendseatery.com,United States,Midwest,East North Central,-88.06410764,44.42819213
Legends Craft Brewery,micro,1301 S Lewis St Anaheim California 92805-6431,California,8883270202,http://www.legendsbeer.com,United States,West,Pacific,-117.8980621,33.81628085
Legion Brewing Company,brewpub,1906 Commonwealth Ave Charlotte North Carolina 28205-5020,North Carolina,8444675683,http://www.legionbrewing.com,United States,South,South Atlantic,-80.81322316,35.21870073
Lehmans Orchard Brewery and Farmhouse,brewpub,204 N Red Bud Trl Buchanan Michigan 49107-1366,Michigan,2693624063,http://www.lehmansfarmhouse.com,United States,Midwest,East North Central,-86.35834031,41.82910596
Leinenkugel's 10th Street Brewery,large,1515 N 10th St Milwaukee Wisconsin 53205-2157,Wisconsin,4149313900,http://www.leinie.com,United States,Midwest,East North Central,-87.92455083,43.05050335
Lemons Mill Brewery,micro,166 Marimon Ave Harrodsburg Kentucky 40330-1311,Kentucky,8592650872,http://www.lemonsmillbrewery.com,United States,South,East South Central,-84.83862624,37.76080820000001
